transaction_id,order_id,merchant_id,terminal_id,channel,payment_mode,card_network,issuer_bank,amount,currency,txn_initiated_at,auth_status,ledger_status,settlement_status,current_status,failure_stage,failure_reason_code,failure_reason_desc,retry_count,trace_id
TXN2026M0001542,ORDM0001542,MRC74760,TID50408,POS,UPI,,AXIS,11230.45,INR,2026-02-04T04:45:46,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE528235
TXN2026M0001543,ORDM0001543,MRC86948,TID97086,ONLINE,WALLET,RUPAY,ICICI,219.33,INR,2026-02-03T11:23:20,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE999177
TXN2026M0001544,ORDM0001544,MRC37152,TID29135,ONLINE,CARD,RUPAY,HDFC,19949.38,INR,2026-02-02T12:51:42,SUCCESS,SUCCESS,FAILED,FAILED,BANK_FILE,BANK_FILE_REJECTED,Issuer bank rejected settlement file,2,TRACE558554
TXN2026M0001545,ORDM0001545,MRC61359,TID42667,ONLINE,UPI,RUPAY,SBI,189.9,INR,2026-02-03T06:41:00,SUCCESS,SUCCESS,SUCCESS,FAILED,POST_AUTH,WEBHOOK_MISSED,Merchant webhook acknowledgement missing,2,TRACE338813
TXN2026M0001546,ORDM0001546,MRC90270,TID89396,ONLINE,UPI,VISA,HDFC,7074.51,INR,2026-02-03T20:37:40,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE165604
TXN2026M0001547,ORDM0001547,MRC14622,TID69353,POS,WALLET,MASTERCARD,HDFC,19051.82,INR,2026-02-02T04:56:06,SUCCESS,FAILED,SUCCESS,FAILED,LEDGER,LEDGER_CREDIT_MISSING,Credit entry missing after debit,2,TRACE489177
TXN2026M0001548,ORDM0001548,MRC48308,TID36055,ONLINE,WALLET,MASTERCARD,SBI,15345.09,INR,2026-02-04T06:54:53,SUCCESS,SUCCESS,FAILED,FAILED,SETTLEMENT,SETTLEMENT_NOT_TRIGGERED,Settlement engine did not pick transaction,2,TRACE436353
TXN2026M0001549,ORDM0001549,MRC85694,TID62710,ONLINE,WALLET,VISA,KOTAK,17275.51,INR,2026-02-02T23:53:35,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE589696
TXN2026M0001550,ORDM0001550,MRC60040,TID19625,ONLINE,UPI,RUPAY,HDFC,11273.39,INR,2026-02-02T15:49:11,SUCCESS,FAILED,SUCCESS,FAILED,LEDGER,DB_DEADLOCK,Ledger DB deadlock during write,1,TRACE837862
TXN2026M0001551,ORDM0001551,MRC19753,TID57282,POS,CARD,,KOTAK,18331.3,INR,2026-02-01T13:00:33,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE511859
TXN2026M0001552,ORDM0001552,MRC44081,TID75696,ONLINE,WALLET,VISA,ICICI,4228.09,INR,2026-02-02T18:34:25,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE649649
TXN2026M0001553,ORDM0001553,MRC61970,TID35353,ONLINE,WALLET,RUPAY,HDFC,3043.95,INR,2026-02-03T17:01:11,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE723064
TXN2026M0001554,ORDM0001554,MRC57175,TID38363,ONLINE,WALLET,VISA,HDFC,13174.01,INR,2026-02-04T03:14:44,SUCCESS,FAILED,SUCCESS,FAILED,LEDGER,LEDGER_CREDIT_MISSING,Credit entry missing after debit,0,TRACE520654
TXN2026M0001555,ORDM0001555,MRC10355,TID23250,POS,UPI,RUPAY,SBI,7535.04,INR,2026-02-03T22:43:42,SUCCESS,SUCCESS,FAILED,FAILED,SETTLEMENT,SETTLEMENT_NOT_TRIGGERED,Settlement engine did not pick transaction,1,TRACE885985
TXN2026M0001556,ORDM0001556,MRC33152,TID35964,POS,WALLET,,ICICI,15692.69,INR,2026-02-03T10:46:25,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE487692
TXN2026M0001557,ORDM0001557,MRC40782,TID72714,ONLINE,WALLET,MASTERCARD,SBI,3869.41,INR,2026-02-03T02:11:48,SUCCESS,SUCCESS,SUCCESS,FAILED,POST_AUTH,WEBHOOK_MISSED,Merchant webhook acknowledgement missing,0,TRACE327351
TXN2026M0001558,ORDM0001558,MRC21347,TID73669,POS,CARD,RUPAY,SBI,13691.41,INR,2026-02-01T17:39:00,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE645061
TXN2026M0001559,ORDM0001559,MRC96046,TID34343,POS,CARD,,ICICI,11459.09,INR,2026-02-02T21:59:14,SUCCESS,SUCCESS,FAILED,FAILED,SETTLEMENT,SETTLEMENT_NOT_TRIGGERED,Settlement engine did not pick transaction,0,TRACE754158
TXN2026M0001560,ORDM0001560,MRC94321,TID61390,POS,UPI,MASTERCARD,KOTAK,5840.45,INR,2026-02-03T22:06:06,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE374639
TXN2026M0001561,ORDM0001561,MRC82736,TID59643,POS,UPI,RUPAY,HDFC,3588.83,INR,2026-02-02T15:48:50,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE509456
TXN2026M0001562,ORDM0001562,MRC92055,TID50086,ONLINE,WALLET,VISA,KOTAK,8859.47,INR,2026-02-02T12:40:42,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE497016
TXN2026M0001563,ORDM0001563,MRC95801,TID62282,ONLINE,WALLET,,AXIS,2486.96,INR,2026-02-03T06:05:14,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE619931
TXN2026M0001564,ORDM0001564,MRC56157,TID65901,ONLINE,WALLET,VISA,KOTAK,6591.45,INR,2026-02-02T13:08:37,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE924670
TXN2026M0001565,ORDM0001565,MRC22120,TID26103,POS,WALLET,RUPAY,KOTAK,3873.88,INR,2026-02-03T10:55:38,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE620898
TXN2026M0001566,ORDM0001566,MRC67294,TID86927,ONLINE,UPI,MASTERCARD,KOTAK,768.18,INR,2026-02-03T01:40:48,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE194009
TXN2026M0001567,ORDM0001567,MRC98127,TID63658,POS,WALLET,RUPAY,ICICI,15394.03,INR,2026-02-02T21:33:23,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE747065
TXN2026M0001568,ORDM0001568,MRC85776,TID34824,ONLINE,UPI,,HDFC,14529.02,INR,2026-02-02T22:55:52,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE488466
TXN2026M0001569,ORDM0001569,MRC18838,TID42512,ONLINE,WALLET,VISA,ICICI,12574.24,INR,2026-02-03T01:44:19,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE772586
TXN2026M0001570,ORDM0001570,MRC47077,TID86023,POS,WALLET,,KOTAK,12135.77,INR,2026-02-04T18:47:16,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE920454
TXN2026M0001571,ORDM0001571,MRC31695,TID84089,POS,UPI,MASTERCARD,KOTAK,11053.62,INR,2026-02-04T05:08:25,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE792883
TXN2026M0001572,ORDM0001572,MRC41391,TID46985,POS,CARD,,SBI,17809.36,INR,2026-02-02T11:41:19,SUCCESS,SUCCESS,FAILED,FAILED,BANK_FILE,BANK_FILE_REJECTED,Issuer bank rejected settlement file,0,TRACE176264
TXN2026M0001573,ORDM0001573,MRC27490,TID41563,ONLINE,UPI,,HDFC,17529.84,INR,2026-02-04T19:48:02,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE306148
TXN2026M0001574,ORDM0001574,MRC73066,TID75326,ONLINE,UPI,,AXIS,1118.28,INR,2026-02-01T23:25:42,FAILED,SUCCESS,SUCCESS,FAILED,AUTH,ISSUER_TIMEOUT,Issuer did not respond within SLA,1,TRACE791226
TXN2026M0001575,ORDM0001575,MRC17769,TID76274,POS,CARD,VISA,ICICI,6886.31,INR,2026-02-03T01:16:21,SUCCESS,FAILED,SUCCESS,FAILED,LEDGER,DB_DEADLOCK,Ledger DB deadlock during write,0,TRACE550096
TXN2026M0001576,ORDM0001576,MRC25421,TID52002,ONLINE,CARD,,ICICI,11334.41,INR,2026-02-03T08:00:50,FAILED,SUCCESS,SUCCESS,FAILED,AUTH,ISSUER_TIMEOUT,Issuer did not respond within SLA,2,TRACE455380
TXN2026M0001577,ORDM0001577,MRC21818,TID95459,ONLINE,UPI,MASTERCARD,AXIS,471.04,INR,2026-02-04T12:14:15,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE602767
TXN2026M0001578,ORDM0001578,MRC96030,TID98027,POS,UPI,MASTERCARD,SBI,7783.5,INR,2026-02-02T00:18:11,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE820628
TXN2026M0001579,ORDM0001579,MRC89824,TID62473,ONLINE,CARD,,AXIS,7324.31,INR,2026-02-02T10:28:56,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE800373
TXN2026M0001580,ORDM0001580,MRC81937,TID76806,ONLINE,WALLET,,HDFC,15457.66,INR,2026-02-04T01:49:41,SUCCESS,SUCCESS,SUCCESS,FAILED,POST_AUTH,WEBHOOK_MISSED,Merchant webhook acknowledgement missing,1,TRACE894999
TXN2026M0001581,ORDM0001581,MRC63698,TID91922,ONLINE,UPI,VISA,ICICI,4330.54,INR,2026-02-02T11:02:10,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE903566
TXN2026M0001582,ORDM0001582,MRC77686,TID95313,ONLINE,CARD,VISA,HDFC,6285.72,INR,2026-02-03T06:46:50,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE446797
TXN2026M0001583,ORDM0001583,MRC97474,TID62617,ONLINE,CARD,RUPAY,KOTAK,3914.33,INR,2026-02-04T07:54:27,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE240846
TXN2026M0001584,ORDM0001584,MRC74704,TID25849,ONLINE,UPI,VISA,AXIS,10707.08,INR,2026-02-04T14:53:58,FAILED,SUCCESS,SUCCESS,FAILED,AUTH,ISSUER_TIMEOUT,Issuer did not respond within SLA,0,TRACE582212
TXN2026M0001585,ORDM0001585,MRC78017,TID46782,POS,CARD,RUPAY,HDFC,5114.71,INR,2026-02-03T15:57:36,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE507141
TXN2026M0001586,ORDM0001586,MRC72969,TID72529,ONLINE,CARD,RUPAY,AXIS,8543.06,INR,2026-02-04T17:52:57,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE737271
TXN2026M0001587,ORDM0001587,MRC21812,TID58038,POS,UPI,,ICICI,12554.47,INR,2026-02-02T09:06:23,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE691829
TXN2026M0001588,ORDM0001588,MRC34471,TID80965,POS,WALLET,,SBI,1342.24,INR,2026-02-03T10:43:33,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE343853
TXN2026M0001589,ORDM0001589,MRC14723,TID30888,ONLINE,WALLET,RUPAY,HDFC,18343.77,INR,2026-02-02T19:25:04,SUCCESS,FAILED,SUCCESS,FAILED,LEDGER,DB_DEADLOCK,Ledger DB deadlock during write,2,TRACE569032
TXN2026M0001590,ORDM0001590,MRC16049,TID59506,POS,CARD,,ICICI,6501.0,INR,2026-02-02T20:13:01,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE968708
TXN2026M0001591,ORDM0001591,MRC96001,TID29501,POS,WALLET,,ICICI,10175.86,INR,2026-02-03T02:45:12,FAILED,SUCCESS,SUCCESS,FAILED,AUTH,ISSUER_TIMEOUT,Issuer did not respond within SLA,0,TRACE558601
TXN2026M0001592,ORDM0001592,MRC10993,TID33813,POS,UPI,RUPAY,ICICI,18663.81,INR,2026-02-01T15:46:26,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE929572
TXN2026M0001593,ORDM0001593,MRC73275,TID15139,ONLINE,WALLET,MASTERCARD,ICICI,1895.12,INR,2026-02-04T16:15:55,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE647510
TXN2026M0001594,ORDM0001594,MRC22751,TID37209,ONLINE,UPI,,AXIS,9723.25,INR,2026-02-04T12:33:33,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE814097
TXN2026M0001595,ORDM0001595,MRC37781,TID98809,ONLINE,UPI,VISA,HDFC,19625.85,INR,2026-02-04T07:55:35,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE494141
TXN2026M0001596,ORDM0001596,MRC83841,TID16846,POS,UPI,MASTERCARD,ICICI,6218.16,INR,2026-02-02T11:30:15,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE665940
TXN2026M0001597,ORDM0001597,MRC71485,TID38639,POS,CARD,,ICICI,6206.63,INR,2026-02-02T15:35:54,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE158467
TXN2026M0001598,ORDM0001598,MRC49011,TID60436,ONLINE,UPI,VISA,KOTAK,15177.78,INR,2026-02-03T22:11:59,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE843233
TXN2026M0001599,ORDM0001599,MRC54414,TID46539,ONLINE,UPI,MASTERCARD,ICICI,13477.89,INR,2026-02-01T14:01:50,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE413944
TXN2026M0001600,ORDM0001600,MRC97783,TID59309,POS,CARD,,AXIS,17248.81,INR,2026-02-02T03:07:35,SUCCESS,SUCCESS,FAILED,FAILED,BANK_FILE,BANK_FILE_REJECTED,Issuer bank rejected settlement file,1,TRACE403410
TXN2026M0001601,ORDM0001601,MRC49199,TID14633,POS,CARD,VISA,ICICI,18192.42,INR,2026-02-04T11:30:38,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE160535
TXN2026M0001602,ORDM0001602,MRC83848,TID43387,POS,UPI,RUPAY,SBI,16034.4,INR,2026-02-03T22:59:41,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE844527
TXN2026M0001603,ORDM0001603,MRC98098,TID90072,POS,WALLET,RUPAY,AXIS,4044.12,INR,2026-02-02T15:32:47,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE995691
TXN2026M0001604,ORDM0001604,MRC74549,TID46492,POS,CARD,,ICICI,16014.08,INR,2026-02-01T22:25:46,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE335788
TXN2026M0001605,ORDM0001605,MRC19951,TID77613,POS,UPI,,AXIS,3650.41,INR,2026-02-03T23:17:02,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE634002
TXN2026M0001606,ORDM0001606,MRC80864,TID28903,ONLINE,UPI,,KOTAK,3895.13,INR,2026-02-04T06:23:59,SUCCESS,FAILED,SUCCESS,FAILED,LEDGER,LEDGER_CREDIT_MISSING,Credit entry missing after debit,2,TRACE128853
TXN2026M0001607,ORDM0001607,MRC30574,TID56142,ONLINE,WALLET,,AXIS,3004.98,INR,2026-02-01T20:13:32,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE300390
TXN2026M0001608,ORDM0001608,MRC66629,TID51090,POS,CARD,VISA,ICICI,11500.6,INR,2026-02-02T12:29:50,SUCCESS,SUCCESS,FAILED,FAILED,BANK_FILE,BANK_FILE_REJECTED,Issuer bank rejected settlement file,0,TRACE896172
TXN2026M0001609,ORDM0001609,MRC99960,TID21924,ONLINE,CARD,MASTERCARD,ICICI,15247.65,INR,2026-02-03T02:30:46,SUCCESS,FAILED,SUCCESS,FAILED,LEDGER,DB_DEADLOCK,Ledger DB deadlock during write,1,TRACE893109
TXN2026M0001610,ORDM0001610,MRC19666,TID91218,POS,CARD,,AXIS,16564.55,INR,2026-02-02T12:11:13,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE998446
TXN2026M0001611,ORDM0001611,MRC30446,TID12459,POS,CARD,VISA,SBI,7205.77,INR,2026-02-02T09:21:04,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE248274
TXN2026M0001612,ORDM0001612,MRC90903,TID20284,POS,UPI,VISA,AXIS,18908.49,INR,2026-02-04T07:18:16,FAILED,SUCCESS,SUCCESS,FAILED,AUTH,ISSUER_TIMEOUT,Issuer did not respond within SLA,2,TRACE868220
TXN2026M0001613,ORDM0001613,MRC27135,TID51749,POS,UPI,MASTERCARD,SBI,1508.76,INR,2026-02-03T04:36:49,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE354163
TXN2026M0001614,ORDM0001614,MRC44790,TID68160,POS,WALLET,,KOTAK,10072.07,INR,2026-02-03T14:26:22,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE464505
TXN2026M0001615,ORDM0001615,MRC69481,TID75901,POS,WALLET,VISA,KOTAK,17249.37,INR,2026-02-04T05:33:33,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE230915
TXN2026M0001616,ORDM0001616,MRC97610,TID51752,ONLINE,WALLET,MASTERCARD,AXIS,11034.3,INR,2026-02-02T14:03:42,SUCCESS,SUCCESS,FAILED,FAILED,SETTLEMENT,SETTLEMENT_NOT_TRIGGERED,Settlement engine did not pick transaction,0,TRACE817561
TXN2026M0001617,ORDM0001617,MRC76035,TID37120,POS,CARD,MASTERCARD,SBI,11972.92,INR,2026-02-04T06:12:21,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE616028
TXN2026M0001618,ORDM0001618,MRC74450,TID83724,POS,WALLET,,SBI,17264.86,INR,2026-02-02T13:37:50,SUCCESS,SUCCESS,FAILED,FAILED,SETTLEMENT,SETTLEMENT_NOT_TRIGGERED,Settlement engine did not pick transaction,0,TRACE572743
TXN2026M0001619,ORDM0001619,MRC80701,TID87591,POS,WALLET,VISA,ICICI,720.84,INR,2026-02-04T13:31:09,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE434361
TXN2026M0001620,ORDM0001620,MRC65227,TID55609,POS,WALLET,MASTERCARD,KOTAK,7916.32,INR,2026-02-02T02:28:35,SUCCESS,FAILED,SUCCESS,FAILED,LEDGER,LEDGER_CREDIT_MISSING,Credit entry missing after debit,1,TRACE813656
TXN2026M0001621,ORDM0001621,MRC14686,TID89304,ONLINE,CARD,MASTERCARD,SBI,16604.39,INR,2026-02-04T05:30:12,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE859865
TXN2026M0001622,ORDM0001622,MRC98933,TID15673,POS,WALLET,,SBI,16888.04,INR,2026-02-01T20:29:40,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE689205
TXN2026M0001623,ORDM0001623,MRC97282,TID40265,POS,CARD,RUPAY,ICICI,18627.28,INR,2026-02-04T06:34:46,FAILED,SUCCESS,SUCCESS,FAILED,AUTH,ISSUER_TIMEOUT,Issuer did not respond within SLA,0,TRACE521866
TXN2026M0001624,ORDM0001624,MRC18224,TID15733,POS,CARD,VISA,KOTAK,2019.59,INR,2026-02-03T19:45:11,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE245726
TXN2026M0001625,ORDM0001625,MRC82330,TID96009,POS,UPI,,SBI,12733.89,INR,2026-02-03T14:02:59,SUCCESS,FAILED,SUCCESS,FAILED,LEDGER,LEDGER_CREDIT_MISSING,Credit entry missing after debit,1,TRACE282503
TXN2026M0001626,ORDM0001626,MRC15729,TID55149,POS,CARD,RUPAY,HDFC,11332.58,INR,2026-02-04T12:51:47,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE501725
TXN2026M0001627,ORDM0001627,MRC22985,TID74107,ONLINE,UPI,MASTERCARD,AXIS,15222.51,INR,2026-02-02T07:11:38,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE410126
TXN2026M0001628,ORDM0001628,MRC40042,TID33956,ONLINE,CARD,VISA,KOTAK,1168.57,INR,2026-02-03T01:05:13,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE328211
TXN2026M0001629,ORDM0001629,MRC16389,TID55485,POS,WALLET,MASTERCARD,ICICI,8805.42,INR,2026-02-01T11:03:20,FAILED,SUCCESS,SUCCESS,FAILED,AUTH,ISSUER_TIMEOUT,Issuer did not respond within SLA,0,TRACE495869
TXN2026M0001630,ORDM0001630,MRC30447,TID10901,POS,UPI,VISA,AXIS,11584.98,INR,2026-02-04T07:49:56,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE487186
TXN2026M0001631,ORDM0001631,MRC42262,TID87845,ONLINE,CARD,MASTERCARD,ICICI,14446.89,INR,2026-02-02T14:53:30,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE881693
TXN2026M0001632,ORDM0001632,MRC30868,TID98278,ONLINE,UPI,,HDFC,7068.12,INR,2026-02-02T08:40:47,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE869303
TXN2026M0001633,ORDM0001633,MRC60131,TID59976,POS,UPI,,KOTAK,7285.44,INR,2026-02-04T15:58:33,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE452389
TXN2026M0001634,ORDM0001634,MRC71773,TID32060,ONLINE,UPI,,KOTAK,2616.13,INR,2026-02-01T14:32:21,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE684951
TXN2026M0001635,ORDM0001635,MRC78260,TID15433,POS,CARD,VISA,KOTAK,1754.97,INR,2026-02-02T18:32:47,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE421952
TXN2026M0001636,ORDM0001636,MRC65947,TID13510,ONLINE,WALLET,RUPAY,KOTAK,3927.61,INR,2026-02-04T13:49:49,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE250728
TXN2026M0001637,ORDM0001637,MRC95767,TID64696,ONLINE,WALLET,,KOTAK,18358.75,INR,2026-02-04T14:35:32,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE557871
TXN2026M0001638,ORDM0001638,MRC75997,TID86982,ONLINE,CARD,RUPAY,SBI,2741.26,INR,2026-02-03T14:13:31,SUCCESS,SUCCESS,FAILED,FAILED,SETTLEMENT,SETTLEMENT_NOT_TRIGGERED,Settlement engine did not pick transaction,2,TRACE832395
TXN2026M0001639,ORDM0001639,MRC50033,TID11229,ONLINE,WALLET,,HDFC,4996.07,INR,2026-02-03T22:41:34,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE993059
TXN2026M0001640,ORDM0001640,MRC56979,TID35230,POS,UPI,VISA,SBI,13550.68,INR,2026-02-03T05:27:19,SUCCESS,SUCCESS,FAILED,FAILED,SETTLEMENT,SETTLEMENT_NOT_TRIGGERED,Settlement engine did not pick transaction,0,TRACE717275
TXN2026M0001641,ORDM0001641,MRC90716,TID49273,POS,WALLET,VISA,SBI,7061.69,INR,2026-02-01T18:42:56,FAILED,SUCCESS,SUCCESS,FAILED,AUTH,ISSUER_TIMEOUT,Issuer did not respond within SLA,2,TRACE718978
TXN2026M0001642,ORDM0001642,MRC68192,TID66984,ONLINE,CARD,MASTERCARD,KOTAK,16539.55,INR,2026-02-03T11:25:13,SUCCESS,FAILED,SUCCESS,FAILED,LEDGER,LEDGER_CREDIT_MISSING,Credit entry missing after debit,1,TRACE711023
TXN2026M0001643,ORDM0001643,MRC88000,TID40604,ONLINE,CARD,,KOTAK,3725.32,INR,2026-02-03T08:09:31,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE256277
TXN2026M0001644,ORDM0001644,MRC65496,TID82646,ONLINE,CARD,MASTERCARD,KOTAK,11046.52,INR,2026-02-04T01:24:40,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE311991
TXN2026M0001645,ORDM0001645,MRC98155,TID54860,POS,WALLET,MASTERCARD,KOTAK,11715.77,INR,2026-02-04T02:03:15,SUCCESS,SUCCESS,FAILED,FAILED,SETTLEMENT,SETTLEMENT_NOT_TRIGGERED,Settlement engine did not pick transaction,0,TRACE207192
TXN2026M0001646,ORDM0001646,MRC16443,TID20257,ONLINE,CARD,,AXIS,19224.08,INR,2026-02-02T19:49:06,SUCCESS,SUCCESS,FAILED,FAILED,BANK_FILE,BANK_FILE_REJECTED,Issuer bank rejected settlement file,1,TRACE417896
TXN2026M0001647,ORDM0001647,MRC87374,TID47210,POS,CARD,MASTERCARD,KOTAK,11646.24,INR,2026-02-03T18:09:51,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE715027
TXN2026M0001648,ORDM0001648,MRC42071,TID49014,ONLINE,UPI,,SBI,18878.47,INR,2026-02-04T10:50:13,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE644961
TXN2026M0001649,ORDM0001649,MRC75916,TID27884,POS,WALLET,VISA,KOTAK,18467.83,INR,2026-02-01T18:31:23,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE321548
TXN2026M0001650,ORDM0001650,MRC95715,TID80415,POS,CARD,RUPAY,SBI,4318.51,INR,2026-02-03T20:33:15,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE406600
TXN2026M0001651,ORDM0001651,MRC84266,TID57420,POS,CARD,RUPAY,HDFC,8997.71,INR,2026-02-02T21:04:27,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE323819
TXN2026M0001652,ORDM0001652,MRC40888,TID49080,POS,WALLET,RUPAY,HDFC,7423.78,INR,2026-02-01T11:12:53,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE560759
TXN2026M0001653,ORDM0001653,MRC46845,TID57138,ONLINE,WALLET,MASTERCARD,KOTAK,473.58,INR,2026-02-01T12:11:40,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE229643
TXN2026M0001654,ORDM0001654,MRC36124,TID63788,ONLINE,CARD,VISA,AXIS,18990.31,INR,2026-02-03T20:49:07,SUCCESS,SUCCESS,SUCCESS,FAILED,POST_AUTH,WEBHOOK_MISSED,Merchant webhook acknowledgement missing,0,TRACE539731
TXN2026M0001655,ORDM0001655,MRC54813,TID76097,POS,CARD,,KOTAK,2568.66,INR,2026-02-03T22:39:37,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE345434
TXN2026M0001656,ORDM0001656,MRC67488,TID17945,POS,UPI,VISA,SBI,9588.96,INR,2026-02-02T03:06:24,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,0,TRACE877765
TXN2026M0001657,ORDM0001657,MRC40905,TID44309,POS,UPI,MASTERCARD,ICICI,5417.11,INR,2026-02-02T12:46:11,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE620922
TXN2026M0001658,ORDM0001658,MRC11178,TID81830,ONLINE,UPI,VISA,ICICI,19936.7,INR,2026-02-03T12:46:50,SUCCESS,FAILED,SUCCESS,FAILED,LEDGER,DB_DEADLOCK,Ledger DB deadlock during write,0,TRACE649704
TXN2026M0001659,ORDM0001659,MRC26081,TID86222,ONLINE,UPI,MASTERCARD,HDFC,7946.03,INR,2026-02-01T11:37:21,SUCCESS,FAILED,SUCCESS,FAILED,LEDGER,LEDGER_CREDIT_MISSING,Credit entry missing after debit,0,TRACE887602
TXN2026M0001660,ORDM0001660,MRC87408,TID24203,POS,CARD,VISA,ICICI,10213.34,INR,2026-02-02T02:58:02,SUCCESS,SUCCESS,SUCCESS,SETTLED,,,,1,TRACE987747
